"recording_id","step_id","start_time","end_time","description","has_errors","Preparation Error","error_description","Measurement Error","error_description","Order Error","error_description","Timing Error","error_description","Technique Error","error_description","Temperature Error","error_description","Missing Step","error_description","Other","error_description"
"7_38","73","110.57425510553729","270","Microwave-Microwave for 3 minutes, stirring in between","True","1","Step performed before whisking the egg","0","None","1","Step performed before whisking the egg","1","Step performed before whisking the egg","0","None","0","None","0","None","0","None"
"7_38","74","271","320.4251871230811","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","1","Step performed before whisking the egg","1","Step performed before whisking the egg","1","Step performed before whisking the egg","0","None","0","None","0","None","0","None","0","None"
"7_38","82","321.2935358072917","344.16005115816887","Sprinkle-Sprinkle oregano in the bowl","True","1","Step performed before whisking the egg","0","None","1","Step performed before whisking the egg","0","None","0","None","0","None","0","None","0","None"
"7_38","72","344.4495007195724","355.4485840529057","Whisk-Whisk the egg","True","0","None","0","None","1","Did not whisk the contents properly","0","None","1","Did not whisk the contents properly","0","None","0","None","0","None"
"7_38","80","355.7380336143092","387.57748536869514","Add-Add 1 tbsp salsa to the bowl","True","1","Used soiled measuring spoon to add salsa","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_38","79","387.57748536869514","396.83987133360733","Pour-Pour egg mixture on top of the tortilla","True","0","None","0","None","1","Step performed before mixing the contents of the bowl","0","None","0","None","0","None","0","None","0","None"
"7_38","76","426.94262571957233","443.44125071957234","Mix-Mix the contents of the bowl well","True","0","None","0","None","1","Step performed after pouring the egg mixture on top of the tortilla","0","None","0","None","0","None","0","None","0","None"
"7_38","75","405.23390861430926","424.6270292283443","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_38","78","444.305076754386","459.35645394736844","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","81","1.5574681537828947","23.91514183799342","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","77","28.57299052220395","86.33031420641447","add-Extract and add contents of an egg to a microwave-safe bowl","True","1","Using a mug instead of a bowl","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","72","88.81450017132674","115.20897604851974","Whisk-Whisk the egg","True","1","Using a mug instead of a bowl","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","73","116.14054578536185","258.3601922765899","Microwave-Microwave for 3 minutes, stirring in between","True","1","Using a mug instead of a bowl","0","None","0","None","1","Using a mug instead of a bowl","0","None","0","None","0","None","0","None"
"7_44","74","259.29176201343205","293.1387957853618","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","1","Using a mug instead of a bowl","1","Using a mug instead of a bowl","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","80","296.5545514871162","326.6753063116776","Add-Add 1 tbsp salsa to the bowl","True","1","Using a mug instead of a bowl","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","82","327.2963528029057","351.2066427151864","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","76","351.82768920641445","380.0853045572917","Mix-Mix the contents of the bowl well","True","1","Using a mug instead of a bowl","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","79","380.3958278029057","407.4113501713268","Pour-Pour egg mixture on top of the tortilla","True","1","Using a mug instead of a bowl","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","75","414.55338482044954","449.9530348204496","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","True","1","Using mozzarella cheese instead of cheddar cheese","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_44","78","450.2635580660636","488.1473940309759","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_48","81","4.539504879160792","20.40711101073974","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_48","77","25.318512908609414","86.52213655898535","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_48","74","92.94473904081491","189.6615764142485","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","0","None","0","None","1","Step performed before whisking and microwaving","0","None","0","None","0","None","0","None","0","None"
"7_48","73","195.70637875008808","334.3590323284089","Microwave-Microwave for 3 minutes, stirring in between","True","1","Step performed before whisking and after adding sweet and sour sauce","0","None","1","Step performed before whisking and after adding sweet and sour sauce","1","Step performed before whisking and after adding sweet and sour sauce","0","None","0","None","0","None","0","None"
"7_48","80","337.38143349632867","386.49545247502544","Add-Add 1 tbsp salsa to the bowl","True","0","None","0","None","1","Step performed before whisking the contents of the bowl","0","None","0","None","0","None","0","None","0","None"
"7_48","72","387.62885291299534","414.0748631322936","Whisk-Whisk the egg","True","1","Using spoon instead of whisk","0","None","1","Using spoon instead of whisk","0","None","0","None","0","None","0","None","0","None"
"7_48","82","417.09726430021345","449.58807685535123","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_48","76","449.9658770013412","471.50048532276975","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_48","79","479.43428838855925","498.70209583404795","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_48","75","504.3690980238976","557.6389186084841","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","True","1","Using hands instead of spoon to remove cheese from the packet","1","Using hands instead of spoon to remove cheese from the packet","0","None","0","None","0","None","0","None","0","None","0","None"
"7_48","78","559.150119192444","599.9525349593613","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_50","77","7.330296419143562","75.39637299433154","add-Extract and add contents of an egg to a microwave-safe bowl","True","0","None","0","None","0","None","0","None","1","While breaking the egg leave tiny pieces of egg shell.","0","None","0","None","0","None"
"7_50","81","82.28914024245184","121.06095601312853","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_50","72","125.3689355432037","171.46431651500825","Whisk-Whisk the egg","True","0","None","0","None","0","None","0","None","1","Spilling the egg contents while mixing.","0","None","0","None","0","None"
"7_50","73","177.064689904106","346.3682854360609","Microwave-Microwave for 3 minutes, stirring in between","True","0","None","0","None","0","None","1","Microwave for 2 min instead of 3 min.","0","None","0","None","0","None","0","None"
"7_50","79","347.2298813420759","381.69371758267744","Pour-Pour egg mixture on top of the tortilla","True","0","None","0","None","1","Step performed before adding salsa, oregano and sweet and sour sauce.","0","None","0","None","0","None","0","None","0","None"
"7_50","75","387.2940909717751","451.91378392290295","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","True","0","None","1","Step performed before adding salsa, oregano and sweet and sour sauce.","1","Step performed before adding salsa, oregano and sweet and sour sauce.","0","None","0","None","0","None","0","None","0","None"
"7_50","74","467.4225102311736","522.5646482161361","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","0","None","1","Step performed after pouring the egg mixture on top of the tortilla.","1","Step performed after pouring the egg mixture on top of the tortilla.","0","None","0","None","0","None","0","None","0","None"
"7_50","78","529.8882134172638","554.8744946916999","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","True","0","None","0","None","1","Step performed after pouring the egg mixture on top of the tortilla.","0","None","1","Step performed after pouring the egg mixture on top of the tortilla.","0","None","0","None","0","None"
"7_50","82","561.7672619398202","602.262269522527","Sprinkle-Sprinkle oregano in the bowl","True","0","None","0","None","1","Step performed after rolling the tortilla.","0","None","1","Step performed after rolling the tortilla.","0","None","0","None","0","None"
"7_50","76","603.985461334557","616.9093999247826","Mix-Mix the contents of the bowl well","True","0","None","0","None","1","Step performed after rolling the tortilla.","0","None","1","Step performed after rolling the tortilla.","0","None","0","None","0","None"
